DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AUC,KAPPA,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE
ZOOKEEPER,16,93.09432146294515,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.30434782608695654,0.4883720930232558,0.757910789172703,0.23349866463181984,21.0,48.0,196.0,22.0
ZOOKEEPER,17,93.54040063020481,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.22105263157894736,0.4772727272727273,0.586372989150767,0.11714711572003934,21.0,74.0,169.0,23.0
ZOOKEEPER,17,93.54040063020481,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.3023255813953488,0.29545454545454547,0.6489431350542462,0.17361340571158815,13.0,30.0,213.0,31.0
ZOOKEEPER,17,93.54040063020481,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.3283582089552239,0.5,0.6574074074074074,0.2593120449905628,22.0,45.0,198.0,22.0
ZOOKEEPER,17,93.54040063020481,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.45,0.20454545454545456,0.7009913954358399,0.20508188824662807,9.0,11.0,232.0,35.0
ZOOKEEPER,17,93.54040063020481,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.25,0.8181818181818182,0.6868686868686869,0.19358589283984104,36.0,108.0,135.0,8.0
ZOOKEEPER,17,93.54040063020481,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.4098360655737705,0.5681818181818182,0.7893284698840254,0.36265999111721237,25.0,36.0,207.0,19.0
ZOOKEEPER,17,93.54040063020481,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.22105263157894736,0.4772727272727273,0.586372989150767,0.11714711572003934,21.0,74.0,169.0,23.0
ZOOKEEPER,17,93.54040063020481,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.3023255813953488,0.29545454545454547,0.6489431350542462,0.17361340571158815,13.0,30.0,213.0,31.0
ZOOKEEPER,17,93.54040063020481,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.3283582089552239,0.5,0.6574074074074074,0.2593120449905628,22.0,45.0,198.0,22.0
ZOOKEEPER,17,93.54040063020481,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.45,0.20454545454545456,0.7009913954358399,0.20508188824662807,9.0,11.0,232.0,35.0
ZOOKEEPER,17,93.54040063020481,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.25,0.8181818181818182,0.6868686868686869,0.19358589283984104,36.0,108.0,135.0,8.0
ZOOKEEPER,17,93.54040063020481,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.4098360655737705,0.5681818181818182,0.7893284698840254,0.36265999111721237,25.0,36.0,207.0,19.0
ZOOKEEPER,18,93.9323467230444,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.35555555555555557,0.4266666666666667,0.5765408805031447,0.14378969133067493,32.0,58.0,154.0,43.0
ZOOKEEPER,18,93.9323467230444,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.4186046511627907,0.24,0.6092452830188679,0.1415961482346076,18.0,25.0,187.0,57.0
ZOOKEEPER,18,93.9323467230444,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.4166666666666667,0.3333333333333333,0.5841194968553459,0.17986216170785,25.0,35.0,177.0,50.0
ZOOKEEPER,18,93.9323467230444,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.5294117647058824,0.12,0.6487421383647799,0.10966714177915673,9.0,8.0,204.0,66.0
ZOOKEEPER,18,93.9323467230444,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.35333333333333333,0.7066666666666667,0.6245597484276729,0.18828282828282825,53.0,97.0,115.0,22.0
ZOOKEEPER,18,93.9323467230444,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.4576271186440678,0.36,0.6712893081761007,0.22453390975412044,27.0,32.0,180.0,48.0
ZOOKEEPER,18,93.9323467230444,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.35555555555555557,0.4266666666666667,0.5765408805031447,0.14378969133067493,32.0,58.0,154.0,43.0
ZOOKEEPER,18,93.9323467230444,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.4186046511627907,0.24,0.6092452830188679,0.1415961482346076,18.0,25.0,187.0,57.0
ZOOKEEPER,18,93.9323467230444,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.4166666666666667,0.3333333333333333,0.5841194968553459,0.17986216170785,25.0,35.0,177.0,50.0
ZOOKEEPER,18,93.9323467230444,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.5294117647058824,0.12,0.6487421383647799,0.10966714177915673,9.0,8.0,204.0,66.0
ZOOKEEPER,18,93.9323467230444,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.35333333333333333,0.7066666666666667,0.6245597484276729,0.18828282828282825,53.0,97.0,115.0,22.0
ZOOKEEPER,18,93.9323467230444,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.4576271186440678,0.36,0.6712893081761007,0.22453390975412044,27.0,32.0,180.0,48.0
ZOOKEEPER,19,93.99841017488076,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.4017857142857143,0.5487804878048781,0.6221175166297117,0.21909497762307323,45.0,67.0,153.0,37.0
ZOOKEEPER,19,93.99841017488076,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.5471698113207547,0.35365853658536583,0.6717572062084257,0.27507949373402346,29.0,24.0,196.0,53.0
ZOOKEEPER,19,93.99841017488076,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.4431818181818182,0.47560975609756095,0.6264412416851441,0.24720927712149138,39.0,49.0,171.0,43.0
ZOOKEEPER,19,93.99841017488076,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.6756756756756757,0.3048780487804878,0.7025776053215078,0.30237696685637777,25.0,12.0,208.0,57.0
ZOOKEEPER,19,93.99841017488076,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.3765432098765432,0.7439024390243902,0.6424057649667406,0.218081494057725,61.0,101.0,119.0,21.0
ZOOKEEPER,19,93.99841017488076,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.5316455696202531,0.5121951219512195,0.7235587583148558,0.34800650479448225,42.0,37.0,183.0,40.0
ZOOKEEPER,19,93.99841017488076,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.4017857142857143,0.5487804878048781,0.6221175166297117,0.21909497762307323,45.0,67.0,153.0,37.0
ZOOKEEPER,19,93.99841017488076,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.5471698113207547,0.35365853658536583,0.6717572062084257,0.27507949373402346,29.0,24.0,196.0,53.0
ZOOKEEPER,19,93.99841017488076,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.4431818181818182,0.47560975609756095,0.6264412416851441,0.24720927712149138,39.0,49.0,171.0,43.0
ZOOKEEPER,19,93.99841017488076,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.6756756756756757,0.3048780487804878,0.7025776053215078,0.30237696685637777,25.0,12.0,208.0,57.0
ZOOKEEPER,19,93.99841017488076,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.3765432098765432,0.7439024390243902,0.6424057649667406,0.218081494057725,61.0,101.0,119.0,21.0
ZOOKEEPER,19,93.99841017488076,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.5316455696202531,0.5121951219512195,0.7235587583148558,0.34800650479448225,42.0,37.0,183.0,40.0
ZOOKEEPER,20,93.8981153200224,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.4,0.5531914893617021,0.609213770431924,0.19603343714145224,52.0,78.0,155.0,42.0
ZOOKEEPER,20,93.8981153200224,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.49019607843137253,0.26595744680851063,0.619578120719569,0.17876120231580625,25.0,26.0,207.0,69.0
ZOOKEEPER,20,93.8981153200224,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.47058823529411764,0.5106382978723404,0.63943932060999,0.27197435212396476,48.0,54.0,179.0,46.0
ZOOKEEPER,20,93.8981153200224,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.6046511627906976,0.2765957446808511,0.6924253492831705,0.2429524717417949,26.0,17.0,216.0,68.0
ZOOKEEPER,20,93.8981153200224,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.36666666666666664,0.7021276595744681,0.6064286366541868,0.16722264069729909,66.0,114.0,119.0,28.0
ZOOKEEPER,20,93.8981153200224,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.45348837209302323,0.4148936170212766,0.6689343438955346,0.21872950435678812,39.0,47.0,186.0,55.0
ZOOKEEPER,20,93.8981153200224,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.4,0.5531914893617021,0.609213770431924,0.19603343714145224,52.0,78.0,155.0,42.0
ZOOKEEPER,20,93.8981153200224,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.49019607843137253,0.26595744680851063,0.619578120719569,0.17876120231580625,25.0,26.0,207.0,69.0
ZOOKEEPER,20,93.8981153200224,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.47058823529411764,0.5106382978723404,0.63943932060999,0.27197435212396476,48.0,54.0,179.0,46.0
ZOOKEEPER,20,93.8981153200224,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.6046511627906976,0.2765957446808511,0.6924253492831705,0.2429524717417949,26.0,17.0,216.0,68.0
ZOOKEEPER,20,93.8981153200224,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.36666666666666664,0.7021276595744681,0.6064286366541868,0.16722264069729909,66.0,114.0,119.0,28.0
ZOOKEEPER,20,93.8981153200224,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.45348837209302323,0.4148936170212766,0.6689343438955346,0.21872950435678812,39.0,47.0,186.0,55.0
ZOOKEEPER,21,93.85288966725044,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.3051948051948052,0.6527777777777778,0.6346326164874552,0.18929133858267713,47.0,107.0,172.0,25.0
ZOOKEEPER,21,93.85288966725044,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.3888888888888889,0.3888888888888889,0.6826214655515731,0.23118279569892494,28.0,44.0,235.0,44.0
ZOOKEEPER,21,93.85288966725044,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.32456140350877194,0.5138888888888888,0.6189516129032258,0.19558011049723753,37.0,77.0,202.0,35.0
ZOOKEEPER,21,93.85288966725044,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.44642857142857145,0.3472222222222222,0.6960125448028673,0.25732421875000006,25.0,31.0,248.0,47.0
ZOOKEEPER,21,93.85288966725044,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2956989247311828,0.7638888888888888,0.6471774193548387,0.18543607112616417,55.0,131.0,148.0,17.0
ZOOKEEPER,21,93.85288966725044,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.40963855421686746,0.4722222222222222,0.7028076463560334,0.28068687725249103,34.0,49.0,230.0,38.0
ZOOKEEPER,21,93.85288966725044,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.3051948051948052,0.6527777777777778,0.6346326164874552,0.18929133858267713,47.0,107.0,172.0,25.0
ZOOKEEPER,21,93.85288966725044,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.3888888888888889,0.3888888888888889,0.6826214655515731,0.23118279569892494,28.0,44.0,235.0,44.0
ZOOKEEPER,21,93.85288966725044,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.32456140350877194,0.5138888888888888,0.6189516129032258,0.19558011049723753,37.0,77.0,202.0,35.0
ZOOKEEPER,21,93.85288966725044,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.44642857142857145,0.3472222222222222,0.6960125448028673,0.25732421875000006,25.0,31.0,248.0,47.0
ZOOKEEPER,21,93.85288966725044,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2956989247311828,0.7638888888888888,0.6471774193548387,0.18543607112616417,55.0,131.0,148.0,17.0
ZOOKEEPER,21,93.85288966725044,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.40963855421686746,0.4722222222222222,0.7028076463560334,0.28068687725249103,34.0,49.0,230.0,38.0
ZOOKEEPER,22,94.2088764230325,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2787878787878788,0.71875,0.6520579268292683,0.188528324811421,46.0,119.0,168.0,18.0
ZOOKEEPER,22,94.2088764230325,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.3888888888888889,0.4375,0.7130879790940766,0.2710280373831776,28.0,44.0,243.0,36.0
ZOOKEEPER,22,94.2088764230325,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.325,0.609375,0.6635725174216028,0.24414919551438327,39.0,81.0,206.0,25.0
ZOOKEEPER,22,94.2088764230325,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.44642857142857145,0.390625,0.7329050522648084,0.2970359349965665,25.0,31.0,256.0,39.0
ZOOKEEPER,22,94.2088764230325,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2653061224489796,0.8125,0.6553789198606271,0.17252009913558608,52.0,144.0,143.0,12.0
ZOOKEEPER,22,94.2088764230325,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.3645833333333333,0.546875,0.7354094076655052,0.2799507658643326,35.0,61.0,226.0,29.0
ZOOKEEPER,22,94.2088764230325,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2787878787878788,0.71875,0.6520579268292683,0.188528324811421,46.0,119.0,168.0,18.0
ZOOKEEPER,22,94.2088764230325,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.3888888888888889,0.4375,0.7130879790940766,0.2710280373831776,28.0,44.0,243.0,36.0
ZOOKEEPER,22,94.2088764230325,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.325,0.609375,0.6635725174216028,0.24414919551438327,39.0,81.0,206.0,25.0
ZOOKEEPER,22,94.2088764230325,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.44642857142857145,0.390625,0.7329050522648084,0.2970359349965665,25.0,31.0,256.0,39.0
ZOOKEEPER,22,94.2088764230325,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2653061224489796,0.8125,0.6553789198606271,0.17252009913558608,52.0,144.0,143.0,12.0
ZOOKEEPER,22,94.2088764230325,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.3645833333333333,0.546875,0.7354094076655052,0.2799507658643326,35.0,61.0,226.0,29.0
ZOOKEEPER,23,94.52588895820337,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.27325581395348836,0.6351351351351351,0.591935798614499,0.12379701100344881,47.0,125.0,152.0,27.0
ZOOKEEPER,23,94.52588895820337,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.38235294117647056,0.35135135135135137,0.6489901453800371,0.20584242546131046,26.0,42.0,235.0,48.0
ZOOKEEPER,23,94.52588895820337,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.33035714285714285,0.5,0.6146209386281588,0.19293779511393963,37.0,75.0,202.0,37.0
ZOOKEEPER,23,94.52588895820337,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.41935483870967744,0.17567567567567569,0.6474046248414479,0.1406390429850928,13.0,18.0,259.0,61.0
ZOOKEEPER,23,94.52588895820337,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.28205128205128205,0.7432432432432432,0.6189140403941849,0.14872099940511613,55.0,140.0,137.0,19.0
ZOOKEEPER,23,94.52588895820337,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.38636363636363635,0.4594594594594595,0.6786027905161479,0.24736529951183894,34.0,54.0,223.0,40.0
ZOOKEEPER,23,94.52588895820337,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.27325581395348836,0.6351351351351351,0.591935798614499,0.12379701100344881,47.0,125.0,152.0,27.0
ZOOKEEPER,23,94.52588895820337,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.38235294117647056,0.35135135135135137,0.6489901453800371,0.20584242546131046,26.0,42.0,235.0,48.0
ZOOKEEPER,23,94.52588895820337,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.33035714285714285,0.5,0.6146209386281588,0.19293779511393963,37.0,75.0,202.0,37.0
ZOOKEEPER,23,94.52588895820337,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.41935483870967744,0.17567567567567569,0.6474046248414479,0.1406390429850928,13.0,18.0,259.0,61.0
ZOOKEEPER,23,94.52588895820337,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.28205128205128205,0.7432432432432432,0.6189140403941849,0.14872099940511613,55.0,140.0,137.0,19.0
ZOOKEEPER,23,94.52588895820337,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.38636363636363635,0.4594594594594595,0.6786027905161479,0.24736529951183894,34.0,54.0,223.0,40.0
ZOOKEEPER,24,94.72595656670114,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.27710843373493976,0.5974025974025974,0.5844155844155844,0.11897952179384505,46.0,120.0,160.0,31.0
ZOOKEEPER,24,94.72595656670114,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.3225806451612903,0.2597402597402597,0.6211502782931354,0.11807860262008742,20.0,42.0,238.0,57.0
ZOOKEEPER,24,94.72595656670114,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.30275229357798167,0.42857142857142855,0.5785714285714286,0.13656884875846487,33.0,76.0,204.0,44.0
ZOOKEEPER,24,94.72595656670114,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.3333333333333333,0.18181818181818182,0.6160250463821892,0.09795918367346933,14.0,28.0,252.0,63.0
ZOOKEEPER,24,94.72595656670114,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.28272251308900526,0.7012987012987013,0.6060064935064935,0.13796746249735908,54.0,137.0,143.0,23.0
ZOOKEEPER,24,94.72595656670114,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.4050632911392405,0.4155844155844156,0.6643089053803339,0.2454165326471534,32.0,47.0,233.0,45.0
ZOOKEEPER,24,94.72595656670114,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.27710843373493976,0.5974025974025974,0.5844155844155844,0.11897952179384505,46.0,120.0,160.0,31.0
ZOOKEEPER,24,94.72595656670114,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.3225806451612903,0.2597402597402597,0.6211502782931354,0.11807860262008742,20.0,42.0,238.0,57.0
ZOOKEEPER,24,94.72595656670114,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.30275229357798167,0.42857142857142855,0.5785714285714286,0.13656884875846487,33.0,76.0,204.0,44.0
ZOOKEEPER,24,94.72595656670114,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.3333333333333333,0.18181818181818182,0.6160250463821892,0.09795918367346933,14.0,28.0,252.0,63.0
ZOOKEEPER,24,94.72595656670114,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.28272251308900526,0.7012987012987013,0.6060064935064935,0.13796746249735908,54.0,137.0,143.0,23.0
ZOOKEEPER,24,94.72595656670114,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.4050632911392405,0.4155844155844156,0.6643089053803339,0.2454165326471534,32.0,47.0,233.0,45.0
ZOOKEEPER,25,94.89695780176643,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.22674418604651161,0.6290322580645161,0.5943174535355693,0.11063776469114141,39.0,133.0,169.0,23.0
ZOOKEEPER,25,94.89695780176643,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.3333333333333333,0.3064516129032258,0.6563768425550096,0.18660339880821,19.0,38.0,264.0,43.0
ZOOKEEPER,25,94.89695780176643,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.2916666666666667,0.5645161290322581,0.641529587694937,0.20635415044385594,35.0,85.0,217.0,27.0
ZOOKEEPER,25,94.89695780176643,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.4,0.25806451612903225,0.6899700918607136,0.2079084804774933,16.0,24.0,278.0,46.0
ZOOKEEPER,25,94.89695780176643,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.22549019607843138,0.7419354838709677,0.6093783379619739,0.11452857622189914,46.0,158.0,144.0,16.0
ZOOKEEPER,25,94.89695780176643,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.3225806451612903,0.4838709677419355,0.6857242042298655,0.22963821065763695,30.0,63.0,239.0,32.0
ZOOKEEPER,25,94.89695780176643,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.22674418604651161,0.6290322580645161,0.5943174535355693,0.11063776469114141,39.0,133.0,169.0,23.0
ZOOKEEPER,25,94.89695780176643,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.3333333333333333,0.3064516129032258,0.6563768425550096,0.18660339880821,19.0,38.0,264.0,43.0
ZOOKEEPER,25,94.89695780176643,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.2916666666666667,0.5645161290322581,0.641529587694937,0.20635415044385594,35.0,85.0,217.0,27.0
ZOOKEEPER,25,94.89695780176643,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.4,0.25806451612903225,0.6899700918607136,0.2079084804774933,16.0,24.0,278.0,46.0
ZOOKEEPER,25,94.89695780176643,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.22549019607843138,0.7419354838709677,0.6093783379619739,0.11452857622189914,46.0,158.0,144.0,16.0
ZOOKEEPER,25,94.89695780176643,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.3225806451612903,0.4838709677419355,0.6857242042298655,0.22963821065763695,30.0,63.0,239.0,32.0
ZOOKEEPER,1,49.840255591054316,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,NaN,0.0,0.6611313868613139,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,NAIVE_BAYES,BEST_FIRST_FORWARD,SMOTE,NONE,NaN,0.0,0.652007299270073,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,NAIVE_BAYES,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,NaN,0.0,0.652007299270073,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,NAIVE_BAYES,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,NaN,0.0,0.6611313868613139,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,NAIVE_BAYES,BEST_FIRST_BACKWARD,SMOTE,NONE,NaN,0.0,0.652007299270073,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,NAIVE_BAYES,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,NaN,0.0,0.652007299270073,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,2,64.93775933609959,NAIVE_BAYES,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.0,0.0,0.4888888888888889,-0.0337245825756326,0.0,3.0,132.0,34.0
